? ?? ?????  ???????(2020=100) [2020=100],,,,,,,
??-?????,??,????(???),????? ????(???),????? ????(???),????(????),????? ????(????),????? ????(????)
??,2015.12 ?,101.815,107.196,81.509,,,
??,2016.01 ?,86.996,92.593,83.997,,,
??,2016.02 ?,77.52,83.386,83.499,,,
??,2016.03 ?,99.698,103.915,78.027,,,
??,2016.04 ?,103.73,111.111,77.197,,,
??,2016.05 ?,109.274,110.899,79.022,,,
??,2016.06 ?,113.508,114.815,74.129,,,
??,2016.07 ?,102.218,106.984,74.461,,,
??,2016.08 ?,106.754,107.937,79.768,,,
??,2016.09 ?,102.923,106.984,82.587,,,
??,2016.10 ?,110.887,114.815,82.007,,,
??,2016.11 ?,116.532,118.836,81.592,,,
??,2016.12 ?,106.452,111.534,75.954,,,
??,2017.01 ?,87.298,90.688,79.436,,,
??,2017.02 ?,86.089,90.37,78.607,,,
??,2017.03 ?,109.98,112.593,77.363,,,
??,2017.04 ?,112.5,112.91,78.027,,,
??,2017.05 ?,115.323,114.497,78.275,,,
??,2017.06 ?,123.488,120.847,77.529,,,
??,2017.07 ?,103.931,106.667,83.002,,,
??,2017.08 ?,106.452,106.455,83.333,,,
??,2017.09 ?,129.234,116.825,81.095,,,
??,2017.10 ?,101.915,102.434,85.075,,,
??,2017.11 ?,115.726,117.672,84.992,,,
??,2017.12 ?,106.754,108.148,85.158,,,
??,2018.01 ?,92.54,98.095,87.894,,,
??,2018.02 ?,85.383,85.397,93.449,,,
??,2018.03 ?,101.815,105.185,93.284,,,
??,2018.04 ?,103.528,107.407,87.977,,,
??,2018.05 ?,108.871,113.968,89.303,,,
??,2018.06 ?,107.661,110.688,82.919,,,
??,2018.07 ?,104.335,107.831,82.753,,,
??,2018.08 ?,104.637,108.571,84.494,,,
??,2018.09 ?,98.185,103.598,81.26,,,
??,2018.10 ?,109.476,112.593,79.104,,,
??,2018.11 ?,112.097,115.556,77.778,,,
??,2018.12 ?,105.948,109.206,81.012,,,
??,2019.01 ?,102.722,101.481,82.753,,,
??,2019.02 ?,90.222,84.021,89.552,,,
??,2019.03 ?,100.706,105.079,84.245,,,
??,2019.04 ?,110.383,110.265,89.469,,,
??,2019.05 ?,110.988,114.921,90.796,,,
??,2019.06 ?,105.544,113.439,85.24,,,
??,2019.07 ?,107.661,109.101,91.128,,,
??,2019.08 ?,99.294,101.799,90.299,,,
??,2019.09 ?,109.073,100.847,93.864,,,
??,2019.10 ?,110.484,112.593,93.947,,,
??,2019.11 ?,108.266,107.196,95.937,,,
??,2019.12 ?,108.669,109.524,90.63,,,
??,2020.01 ?,97.3,91.4,97.9,,,
??,2020.02 ?,91.2,89.8,103.1,,,
??,2020.03 ?,110.7,105,103.4,,,
??,2020.04 ?,102.6,101.3,104.2,,,
??,2020.05 ?,93.3,95.1,96.9,,,
??,2020.06 ?,96.6,101,89.1,,,
??,2020.07 ?,99,99.2,99.1,,,
??,2020.08 ?,88,88.3,119,,,
??,2020.09 ?,103.2,107.1,98.8,,,
??,2020.10 ?,105.2,105,97,,,
??,2020.11 ?,107.9,108.5,98.7,,,
??,2020.12 ?,105.1,108.2,92.8,,,
??,2021.01 ?,92.2,92.1,97.5,,,
??,2021.02 ?,87.4,86.8,103,,,
??,2021.03 ?,113.2,106.2,114.1,,,
??,2021.04 ?,100.9,104.2,110.6,,,
??,2021.05 ?,97.3,106.2,109.2,,,
??,2021.06 ?,101.2,108.3,103.7,,,
??,2021.07 ?,98.5,102.6,114.8,,,
??,2021.08 ?,94.9,100.6,121.9,,,
??,2021.09 ?,93.6,101.6,108.4,,,
??,2021.10 ?,102.7,110.2,103.7,,,
??,2021.11 ?,112.2,114.6,108,,,
??,2021.12 ?,114.2,117.9,112.2,,,
??,2022.01 ?,105.7,105.9,119.5,,,
??,2022.02 ?,90.1,91.2,112,,,
??,2022.03 ?,113.1,113.4,119.9,,,
??,2022.04 ?,110.8,113.6,126.2,,,
??,2022.05 ?,112.6,119.5,120.8,,,
??,2022.06 ?,107.7,112,123.2,,,
??,2022.07 ?,104.6,115.3,113.5,,,
??,2022.08 ?,106.6,108.2,119.1,,,
??,2022.09 ?,103.3,104.6,115.7,,,
??,2022.10 ?,112.5,115.5,108.8,,,
??,2022.11 ?,114.9,117,109.2,,,
??,2022.12 ?,116.7,120.8,115,,,
??,2023.01 ?,102.2,107.3,113.6,,,
??,2023.02 ?,109.3,100.7,125.5,,,
??,2023.03 ?,119.5,119.8,128.3,,,
??,2023.04 ?,108.4,111.6,129.7,,,
??,2023.05 ?,113.1,117.6,127.8,,,
??,2023.06 ?,111.5,115.2,126,,,
??,2023.07 ?,108.2,115.2,127.7,,,
??,2023.08 ?,106.9,108.5,151.6,,,
??,2023.09 ?,110,115.8,125.9,,,
??,2023.10 ?,110.4,110.2,124.3,,,
??,2023.11 ?,116.9,112,123.2,,,
??,2023.12 ?,106.1,110.6,116.3,,,
??,2024.01 ?,103.6,103.7,119.7,,,
??,2024.02 ?,92.7,93.1,118,,,
??,2024.03 ?,107.7,119.5,115.9,,,
??,2024.04 ?,107.5,106.7,125.6,,,
??,2024.05 ?,110.2,108.1,131.3,,,
??,2024.06 ?,103.3,104.9,133.6,,,
??,2024.07 ?,100.7,103.4,132,,,
??,2024.08 ?,98.2,98.1,131.4,,,
??,2024.09 ?,96,100.8,123.6,,,
??,2024.10 ?,106.3,107.9,123.8,,,
??,2024.11 ?,106.9,105.8,127.6,,,
??,2024.12 ?,110.9,112,125.7,,,
??,2025.01 ?,89.5,88.7,118,,,
??,2025.02 ?,91.5,93.3,120.6,,,
??,2025.03 ?,102.9,104.2,127,,,
??,2025.04 ?,113,113.7,131,,,
??,2002.01 ?,30.09,29.953,17.213,,,
??,2002.02 ?,26.696,27.63,17.577,,,
??,2002.03 ?,33.891,35.102,16.987,,,
??,2002.04 ?,34.177,34.552,17.481,,,
??,2002.05 ?,34.521,35.621,16.74,,,
??,2002.06 ?,32.302,32.812,17.136,,,
??,2002.07 ?,34.024,33.696,17.333,,,
??,2002.08 ?,32.855,32.96,17.968,,,
??,2002.09 ?,32.668,33.391,17.42,,,
??,2002.10 ?,35.757,36.523,18.076,,,
??,2002.11 ?,34.225,36.067,17.897,,,
??,2002.12 ?,33.011,35.075,17.093,,,
??,2003.01 ?,32.676,32.736,18.002,,,
??,2003.02 ?,29.872,30.449,18.145,,,
??,2003.03 ?,33.028,34.017,18.467,,,
??,2003.04 ?,34.593,34.939,19.491,,,
??,2003.05 ?,34.71,35.784,20.075,,,
??,2003.06 ?,34.232,34.997,20.304,,,
??,2003.07 ?,32.745,33.032,20.889,,,
??,2003.08 ?,32.751,35.256,20.114,,,
??,2003.09 ?,33.993,36.297,19.775,,,
??,2003.10 ?,37.167,39.818,19.37,,,
??,2003.11 ?,36.225,38.324,19.525,,,
??,2003.12 ?,35.778,37.711,20.07,,,
??,2004.01 ?,33.42,35.311,19.158,,,
??,2004.02 ?,35.283,36.054,19.451,,,
??,2004.03 ?,38.876,40.635,19.55,,,
??,2004.04 ?,39.551,40.218,19.991,,,
??,2004.05 ?,40.859,42.293,20.853,,,
??,2004.06 ?,41.086,43.426,20.824,,,
??,2004.07 ?,40.222,41.617,20.886,,,
??,2004.08 ?,39.3,42.341,20.9,,,
??,2004.09 ?,38.559,41.398,19.947,,,
??,2004.10 ?,41.652,45.059,20.591,,,
??,2004.11 ?,40.392,41.98,21.257,,,
??,2004.12 ?,35.012,35.663,21.52,,,
??,2005.01 ?,32.605,32.193,20.404,,,
??,2005.02 ?,27.425,27.883,20.972,,,
??,2005.03 ?,36.471,36.724,21.623,,,
??,2005.04 ?,35.96,36.76,20.846,,,
??,2005.05 ?,36.725,36.724,20.761,,,
??,2005.06 ?,37.09,37.165,20.404,,,
??,2005.07 ?,35.522,35.84,20.047,,,
??,2005.08 ?,35.595,35.986,21.056,,,
??,2005.09 ?,35.705,36.649,20.909,,,
??,2005.10 ?,40.373,40.849,21.854,,,
??,2005.11 ?,43.728,43.574,22.211,,,
??,2005.12 ?,40.446,41.622,21.076,,,
??,2006.01 ?,36.507,36.392,22.064,,,
??,2006.02 ?,34.647,35.361,22.106,,,
??,2006.03 ?,41.102,42.212,23.009,,,
??,2006.04 ?,40.227,40.59,25.258,,,
??,2006.05 ?,41.102,42.248,26.267,,,
??,2006.06 ?,40.883,41.401,25.384,,,
??,2006.07 ?,38.476,39.301,25.721,,,
??,2006.08 ?,39.57,40.665,24.922,,,
??,2006.09 ?,43.802,45.637,25.826,,,
??,2006.10 ?,40.19,41.291,25.405,,,
??,2006.11 ?,44.384,45.121,26.162,,,
??,2006.12 ?,41.321,41.659,26.162,,,
??,2007.01 ?,41.831,41.033,27.906,,,
??,2007.02 ?,35.923,37.091,28.137,,,
??,2007.03 ?,42.779,44.016,28.41,,,
??,2007.04 ?,43.947,44.9,30.112,,,
??,2007.05 ?,44.676,45.821,30.869,,,
??,2007.06 ?,45.041,45.747,31.226,,,
??,2007.07 ?,44.275,45.269,30.827,,,
??,2007.08 ?,44.457,45.858,31.731,,,
??,2007.09 ?,42.707,45.453,31.731,,,
??,2007.10 ?,50.074,52.009,31.394,,,
??,2007.11 ?,47.959,50.683,30.617,,,
??,2007.12 ?,46.427,49.026,30.112,,,
??,2008.01 ?,46.245,46.963,30.554,,,
??,2008.02 ?,39.899,41.622,32.151,,,
??,2008.03 ?,47.157,47.773,34.756,,,
??,2008.04 ?,46.646,49.026,34.735,,,
??,2008.05 ?,48.724,49.578,37.278,,,
??,2008.06 ?,47.959,49.652,38.56,,,
??,2008.07 ?,48.359,49.136,41.901,,,
??,2008.08 ?,44.457,48.142,41.144,,,
??,2008.09 ?,45.15,49.062,40.409,,,
??,2008.10 ?,47.631,53.04,39.337,,,
??,2008.11 ?,43.29,46.005,40.787,,,
??,2008.12 ?,40.227,42.948,40.976,,,
??,2009.01 ?,34.282,37.718,37.236,,,
??,2009.02 ?,38.841,41.733,34.924,,,
??,2009.03 ?,46.026,49.394,34.147,,,
??,2009.04 ?,49.125,52.23,33.979,,,
??,2009.05 ?,49.235,52.415,34.336,,,
??,2009.06 ?,50.767,54.992,33.81,,,
??,2009.07 ?,53.173,55.73,36.122,,,
??,2009.08 ?,48.578,54.145,33.832,,,
??,2009.09 ?,56.201,60.85,32.13,,,
??,2009.10 ?,51.715,56.65,30.322,,,
??,2009.11 ?,52.627,57.24,30.385,,,
??,2009.12 ?,52.007,55.324,31.416,,,
??,2010.01 ?,50.742,54.43,33.661,,,
??,2010.02 ?,46.908,51.389,32.886,,,
??,2010.03 ?,56.719,60.633,33.837,,,
??,2010.04 ?,57.113,60.876,34.788,,,
??,2010.05 ?,57.902,61.91,35.316,,,
??,2010.06 ?,58.297,62.823,35.421,,,
??,2010.07 ?,59.481,64.464,36.02,,,
??,2010.08 ?,55.873,59.782,36.583,,,
??,2010.09 ?,55.197,59.842,36.231,,,
??,2010.10 ?,58.579,64.282,35.421,,,
??,2010.11 ?,59.424,64.464,36.02,,,
??,2010.12 ?,60.383,64.951,35.21,,,
??,2011.01 ?,58.635,62.701,36.654,,,
??,2011.02 ?,50.46,54.065,36.654,,,
??,2011.03 ?,66.528,69.086,37.675,,,
??,2011.04 ?,67.262,69.391,38.766,,,
??,2011.05 ?,66.246,68.722,39.012,,,
??,2011.06 ?,67.036,68.965,38.801,,,
??,2011.07 ?,65.063,65.438,40.175,,,
??,2011.08 ?,60.835,64.707,38.062,,,
??,2011.09 ?,61.06,64.038,36.759,,,
??,2011.10 ?,64.837,69.695,38.167,,,
??,2011.11 ?,66.246,68.66,39.118,,,
??,2011.12 ?,64.386,67.201,38.625,,,
??,2012.01 ?,60.383,62.823,40.738,,,
??,2012.02 ?,62.977,66.471,42.463,,,
??,2012.03 ?,67.431,70.06,42.886,,,
??,2012.04 ?,65.795,69.695,43.308,,,
??,2012.05 ?,70.588,73.039,44.294,,,
??,2012.06 ?,69.517,72.918,41.336,,,
??,2012.07 ?,64.893,68.539,42.886,,,
??,2012.08 ?,65.288,66.593,44.822,,,
??,2012.09 ?,67.431,73.222,41.266,,,
??,2012.10 ?,69.01,71.032,43.273,,,
??,2012.11 ?,70.813,74.317,43.449,,,
??,2012.12 ?,67.544,70.729,43.836,,,
??,2013.01 ?,79.609,77.053,48.695,,,
??,2013.02 ?,72.279,70.485,51.371,,,
??,2013.03 ?,77.917,77.661,51.829,,,
??,2013.04 ?,81.47,81.614,51.265,,,
??,2013.05 ?,80.399,80.702,52.991,,,
??,2013.06 ?,82.315,83.5,51.653,,,
??,2013.07 ?,86.319,83.135,54.611,,,
??,2013.08 ?,83.555,82.101,53.766,,,
??,2013.09 ?,78.425,79.242,53.519,,,
??,2013.10 ?,86.882,84.716,55.104,,,
??,2013.11 ?,85.641,81.858,58.519,,,
??,2013.12 ?,85.867,82.588,49.047,,,
??,2014.01 ?,78.199,76.08,49.505,,,
??,2014.02 ?,76.677,73.951,53.026,,,
??,2014.03 ?,80.399,79.79,52.85,,,
??,2014.04 ?,81.921,82.223,51.618,,,
??,2014.05 ?,81.075,81.736,51.477,,,
??,2014.06 ?,84.739,83.257,53.413,,,
??,2014.07 ?,89.757,84.169,58.835,,,
??,2014.08 ?,81.582,78.087,59.857,,,
??,2014.09 ?,81.695,81.067,57.674,,,
??,2014.10 ?,87.164,85.142,59.293,,,
??,2014.11 ?,85.867,83.986,56.899,,,
??,2014.12 ?,91.73,87.574,55.456,,,
??,2015.01 ?,88.701,83.362,54.49,,,
??,2015.02 ?,76.957,74.317,55.717,,,
??,2015.03 ?,91.904,86.86,57.223,,,
??,2015.04 ?,90.658,86.945,58.282,,,
??,2015.05 ?,87.189,83.532,57.501,,,
??,2015.06 ?,88.879,85.41,57.836,,,
??,2015.07 ?,92.082,86.86,56.665,,,
??,2015.08 ?,85.231,81.485,55.549,,,
??,2015.09 ?,90.925,87.884,53.932,,,
??,2015.10 ?,92.171,88.908,55.494,,,
??,2015.11 ?,89.769,88.993,53.43,,,
??,2015.12 ?,93.238,89.249,53.151,,,
??,2016.01 ?,88.968,84.727,55.27,,,
??,2016.02 ?,83.719,76.621,59.677,,,
??,2016.03 ?,96.174,93.259,60.178,,,
??,2016.04 ?,97.42,92.918,62.577,,,
??,2016.05 ?,98.665,92.406,63.692,,,
??,2016.06 ?,100.267,96.502,61.461,,,
??,2016.07 ?,99.288,92.235,64.194,,,
??,2016.08 ?,94.217,92.918,58.784,,,
??,2016.09 ?,96.085,95.137,57.223,,,
??,2016.10 ?,109.786,102.304,58.505,,,
??,2016.11 ?,111.744,104.181,58.505,,,
??,2016.12 ?,105.249,103.072,55.94,,,
??,2017.01 ?,100.356,93.601,56.107,,,
??,2017.02 ?,97.954,91.724,59.621,,,
??,2017.03 ?,108.897,103.413,63.246,,,
??,2017.04 ?,101.779,98.379,62.632,,,
??,2017.05 ?,101.512,97.27,63.19,,,
??,2017.06 ?,104.181,100,62.242,,,
??,2017.07 ?,104.093,99.659,65.477,,,
??,2017.08 ?,102.046,97.952,62.856,,,
??,2017.09 ?,110.943,108.02,62.465,,,
??,2017.10 ?,95.107,91.212,63.469,,,
??,2017.11 ?,103.826,102.56,62.409,,,
??,2017.12 ?,101.512,95.648,64.473,,,
??,2018.01 ?,100.534,94.454,67.15,,,
??,2018.02 ?,86.566,81.911,71.166,,,
??,2018.03 ?,107.918,101.962,76.297,,,
??,2018.04 ?,104.804,98.208,79.03,,,
??,2018.05 ?,107.829,102.645,77.914,,,
??,2018.06 ?,105.783,105.802,77.133,,,
??,2018.07 ?,102.58,100.341,75.739,,,
??,2018.08 ?,105.872,101.706,74.01,,,
??,2018.09 ?,103.826,100.768,72.783,,,
??,2018.10 ?,113.434,109.556,75.349,,,
??,2018.11 ?,107.651,107.594,80.312,,,
??,2018.12 ?,110.943,108.276,86.893,,,
??,2019.01 ?,109.875,100.512,82.041,,,
??,2019.02 ?,90.214,84.471,82.711,,,
??,2019.03 ?,112.011,107.423,89.682,,,
??,2019.04 ?,114.858,105.973,98.383,,,
??,2019.05 ?,112.811,110.324,102.398,,,
??,2019.06 ?,104.893,103.072,109.37,,,
??,2019.07 ?,108.541,108.362,111.099,,,
??,2019.08 ?,104.181,104.949,99.331,,,
??,2019.09 ?,103.559,107.167,102.064,,,
??,2019.10 ?,110.587,109.386,104.294,,,
??,2019.11 ?,106.495,106.143,101.339,,,
??,2019.12 ?,107.473,105.717,99.387,,,
??,2020.01 ?,88.4,86.9,97.2,,,
??,2020.02 ?,90.8,88.4,96.1,,,
??,2020.03 ?,102.2,102,95.2,,,
??,2020.04 ?,98.1,97.5,95.8,,,
??,2020.05 ?,99.5,92.3,100.3,,,
??,2020.06 ?,97.2,96,103.5,,,
??,2020.07 ?,100.7,97.3,102.9,,,
??,2020.08 ?,93.8,92.8,111.3,,,
??,2020.09 ?,112.1,112.1,101.7,,,
??,2020.10 ?,97.5,109,102.7,,,
??,2020.11 ?,109.1,111.3,99.3,,,
??,2020.12 ?,110.6,114.5,93.9,,,
??,2021.01 ?,107.5,104.6,100.8,,,
??,2021.02 ?,106.8,100.8,100.5,,,
??,2021.03 ?,115.6,110.6,103.4,,,
??,2021.04 ?,106.5,104.2,107.2,,,
??,2021.05 ?,106.8,103.4,107.7,,,
??,2021.06 ?,112,110.8,107.5,,,
??,2021.07 ?,114.3,111.9,110.7,,,
??,2021.08 ?,109.3,108.5,113.7,,,
??,2021.09 ?,131.5,119.2,108.7,,,
??,2021.10 ?,107.4,110.6,112.2,,,
??,2021.11 ?,117.7,124.7,113.1,,,
??,2021.12 ?,141.2,130.1,117.9,,,
??,2022.01 ?,115.4,124.2,117.2,,,
??,2022.02 ?,100.5,109.5,116.1,,,
??,2022.03 ?,130,129.8,116,,,
??,2022.04 ?,120.5,135.4,121,,,
??,2022.05 ?,128.4,129.6,126.7,,,
??,2022.06 ?,126.5,127.5,129.8,,,
??,2022.07 ?,112.8,122.4,129.8,,,
??,2022.08 ?,111.7,116.7,136.6,,,
??,2022.09 ?,125.3,129.9,137.8,,,
??,2022.10 ?,104.6,122.3,144.7,,,
??,2022.11 ?,110.9,113.7,142.9,,,
??,2022.12 ?,103.7,121.7,146.3,,,
??,2023.01 ?,102.7,101.7,157.4,,,
??,2023.02 ?,104.2,103.7,165.5,,,
??,2023.03 ?,115.6,121.1,158.2,,,
??,2023.04 ?,112.1,106.4,167.3,,,
??,2023.05 ?,120.2,118,163.9,,,
??,2023.06 ?,125.3,120.6,163.8,,,
??,2023.07 ?,96.6,101,159.8,,,
??,2023.08 ?,103.5,103.1,156.3,,,
??,2023.09 ?,115.7,114.4,141,,,
??,2023.10 ?,112.5,103.6,135.3,,,
??,2023.11 ?,113.8,105.2,135.2,,,
??,2023.12 ?,108.2,100.1,132.7,,,
??,2024.01 ?,102.8,97.8,133.6,,,
??,2024.02 ?,95.4,90.2,131.9,,,
??,2024.03 ?,102.3,98.6,125,,,
??,2024.04 ?,103.9,97.6,131.2,,,
??,2024.05 ?,104.7,101.4,130.4,,,
??,2024.06 ?,109.2,105.1,120.7,,,
??,2024.07 ?,98.3,96.1,121.3,,,
??,2024.08 ?,101.1,97.4,124.7,,,
??,2024.09 ?,103,99.7,119.6,,,
??,2024.10 ?,95.2,95.7,125.7,,,
??,2024.11 ?,103.4,101.2,122.6,,,
??,2024.12 ?,117.3,115.1,113.7,,,
??,2025.01 ?,92.2,86.1,118.5,,,
??,2025.02 ?,97,93,121.4,,,
??,2025.03 ?,121.9,112.6,119.4,,,
??,2025.04 ?,115.4,107.9,119.8,,,
??,2002.01 ?,18.384,25.831,21.134,,,
??,2002.02 ?,16.344,22.105,21.376,,,
??,2002.03 ?,20.472,27.77,21.903,,,
??,2002.04 ?,20.993,27.42,23.101,,,
??,2002.05 ?,20.912,27.705,23.695,,,
??,2002.06 ?,17.889,24.723,23.511,,,
??,2002.07 ?,19.968,26.309,24.609,,,
??,2002.08 ?,19.787,27.925,24.912,,,
??,2002.09 ?,19.194,24.9,27.457,,,
??,2002.10 ?,21.464,27.941,26.651,,,
??,2002.11 ?,20.7,27.117,25.666,,,
??,2002.12 ?,20.673,27.021,26.711,,,
??,2003.01 ?,20.406,26.818,26.82,,,
??,2003.02 ?,19.47,25.911,25.897,,,
??,2003.03 ?,22.511,28.47,28.77,,,
??,2003.04 ?,22.568,28.619,30.238,,,
??,2003.05 ?,22.198,28.756,29.538,,,
??,2003.06 ?,22.473,29.653,30.94,,,
??,2003.07 ?,21.534,28.648,30.641,,,
??,2003.08 ?,22.773,29.443,29.972,,,
??,2003.09 ?,23.691,30.022,27.88,,,
??,2003.10 ?,27.017,32.903,28.238,,,
??,2003.11 ?,26.81,34.674,27.163,,,
??,2003.12 ?,27.801,33.77,26.32,,,
??,2004.01 ?,26.132,31.617,27.062,,,
??,2004.02 ?,27.481,32.487,29.437,,,
??,2004.03 ?,29.518,34.852,30.418,,,
??,2004.04 ?,29.043,34.7,29.422,,,
??,2004.05 ?,29.606,34.148,31.135,,,
??,2004.06 ?,29.079,35.335,29.813,,,
??,2004.07 ?,29.085,33.794,32.144,,,
??,2004.08 ?,28.352,33.708,32.81,,,
??,2004.09 ?,29.046,34.17,31.212,,,
??,2004.10 ?,30.977,36.622,31.073,,,
??,2004.11 ?,31.355,36.736,29.779,,,
??,2004.12 ?,31.002,36.535,30.813,,,
??,2005.01 ?,31.37,35.147,32.748,,,
??,2005.02 ?,27.113,31.196,33.77,,,
??,2005.03 ?,32.12,36.375,34.927,,,
??,2005.04 ?,31.098,35.531,34.859,,,
??,2005.05 ?,32.324,35.838,36.39,,,
??,2005.06 ?,33.585,38.37,35.471,,,
??,2005.07 ?,34.81,38.831,34.723,,,
??,2005.08 ?,33.823,38.37,32.204,,,
??,2005.09 ?,34.777,38.217,32.646,,,
??,2005.10 ?,37.536,42.207,33.225,,,
??,2005.11 ?,39.579,44.74,33.122,,,
??,2005.12 ?,40.601,45.622,34.348,,,
??,2006.01 ?,37.332,42.668,36.425,,,
??,2006.02 ?,36.446,40.442,38.263,,,
??,2006.03 ?,42.645,47.618,39.386,,,
??,2006.04 ?,42.406,47.848,40.305,,,
??,2006.05 ?,44.211,49.345,41.973,,,
??,2006.06 ?,42.406,48.27,39.318,,,
??,2006.07 ?,39.102,42.898,40.986,,,
??,2006.08 ?,41.623,47.042,39.59,,,
??,2006.09 ?,45.71,49.728,39.659,,,
??,2006.10 ?,43.496,48.078,40.918,,,
??,2006.11 ?,48.231,54.025,41.599,,,
??,2006.12 ?,44.654,50.457,42.756,,,
??,2007.01 ?,45.574,50.304,45.514,,,
??,2007.02 ?,40.499,45.507,46.808,,,
??,2007.03 ?,47.753,54.333,47.148,,,
??,2007.04 ?,46.903,53.873,44.663,,,
??,2007.05 ?,47.891,53.796,43.607,,,
??,2007.06 ?,47.21,52.913,41.803,,,
??,2007.07 ?,48.129,52.03,44.935,,,
??,2007.08 ?,47.448,52.069,43.233,,,
??,2007.09 ?,46.8,50.918,42.518,,,
??,2007.10 ?,53.885,59.436,43.131,,,
??,2007.11 ?,53.034,58.477,43.471,,,
??,2007.12 ?,51.91,56.904,44.969,,,
??,2008.01 ?,52.216,56.904,43.846,,,
??,2008.02 ?,46.733,51.724,41.633,,,
??,2008.03 ?,54.124,59.743,42.62,,,
??,2008.04 ?,52.796,58.784,38.978,,,
??,2008.05 ?,56.031,60.203,38.706,,,
??,2008.06 ?,55.18,58.17,42.926,,,
??,2008.07 ?,53.647,58.324,42.518,,,
??,2008.08 ?,53.238,56.711,42.858,,,
??,2008.09 ?,53.749,57.517,42.893,,,
??,2008.10 ?,58.108,60.894,47.284,,,
??,2008.11 ?,50.82,53.489,49.701,,,
??,2008.12 ?,42.441,47.502,45.786,,,
??,2009.01 ?,41.01,43.205,46.603,,,
??,2009.02 ?,47.414,49.766,46.637,,,
??,2009.03 ?,56.508,59.82,45.718,,,
??,2009.04 ?,58.756,61.355,46.773,,,
??,2009.05 ?,60.663,62.813,44.424,,,
??,2009.06 ?,63.388,66.151,41.395,,,
??,2009.07 ?,67.237,68.108,42.246,,,
??,2009.08 ?,66.828,67.033,46.127,,,
??,2009.09 ?,73.777,75.437,43.369,,,
??,2009.10 ?,70.405,72.597,42.144,,,
??,2009.11 ?,69.996,72.252,40.884,,,
??,2009.12 ?,72.245,74.708,40.816,,,
??,2010.01 ?,68.505,71.049,49.877,,,
??,2010.02 ?,63.596,64.203,51.005,,,
??,2010.03 ?,76.092,78.124,52.134,,,
??,2010.04 ?,73.117,74.32,52.402,,,
??,2010.05 ?,72.968,73.635,52.994,,,
??,2010.06 ?,77.134,78.808,54.552,,,
??,2010.07 ?,76.018,77.058,55.788,,,
??,2010.08 ?,75.125,77.439,54.337,,,
??,2010.09 ?,73.861,77.591,52.134,,,
??,2010.10 ?,80.109,81.699,54.821,,,
??,2010.11 ?,78.918,81.622,55.627,,,
??,2010.12 ?,77.208,77.211,59.282,,,
??,2011.01 ?,76.762,76.907,61.593,,,
??,2011.02 ?,68.877,72.19,60.572,,,
??,2011.03 ?,80.555,82.155,59.981,,,
??,2011.04 ?,76.911,80.329,61.271,,,
??,2011.05 ?,81.002,82.384,65.732,,,
??,2011.06 ?,82.489,83.525,62.83,,,
??,2011.07 ?,81.076,80.71,65.14,,,
??,2011.08 ?,75.349,79.417,64.764,,,
??,2011.09 ?,79.365,81.622,66.861,,,
??,2011.10 ?,84.646,87.785,70.085,,,
??,2011.11 ?,82.043,84.361,73.31,,,
??,2011.12 ?,81.968,86.567,65.678,,,
??,2012.01 ?,76.613,77.895,69.977,,,
??,2012.02 ?,78.249,80.329,61.808,,,
??,2012.03 ?,84.721,87.632,67.452,,,
??,2012.04 ?,80.927,82.535,62.507,,,
??,2012.05 ?,81.224,85.73,62.775,,,
??,2012.06 ?,82.489,85.274,63.152,,,
??,2012.07 ?,79.514,83.221,65.893,,,
??,2012.08 ?,75.349,79.721,65.624,,,
??,2012.09 ?,77.655,82.764,64.227,,,
??,2012.10 ?,81.894,85.578,63.904,,,
??,2012.11 ?,81.002,84.209,64.119,,,
??,2012.12 ?,79.44,82.231,69.171,,,
??,2013.01 ?,83.233,85.35,73.793,,,
??,2013.02 ?,72.002,76.907,66.968,,,
??,2013.03 ?,82.936,87.556,68.58,,,
??,2013.04 ?,81.002,84.133,71.483,,,
??,2013.05 ?,84.349,87.404,70.998,,,
??,2013.06 ?,84.721,88.622,71.536,,,
??,2013.07 ?,86.357,88.926,75.997,,,
??,2013.08 ?,83.828,90.143,68.473,,,
??,2013.09 ?,80.183,85.73,67.72,,,
??,2013.10 ?,92.159,95.848,71.536,,,
??,2013.11 ?,88.514,92.273,72.611,,,
??,2013.12 ?,87.993,90.827,75.406,,,
??,2014.01 ?,81.596,85.655,79.114,,,
??,2014.02 ?,75.571,78.961,76.964,,,
??,2014.03 ?,85.465,89.382,75.997,,,
??,2014.04 ?,84.721,87.936,78.577,,,
??,2014.05 ?,82.861,85.426,77.985,,,
??,2014.06 ?,84.349,87.709,77.61,,,
??,2014.07 ?,87.399,89.61,79.329,,,
??,2014.08 ?,84.125,87.785,76.588,,,
??,2014.09 ?,82.489,86.491,77.77,,,
??,2014.10 ?,87.175,90.523,73.955,,,
??,2014.11 ?,85.167,89.686,72.02,,,
??,2014.12 ?,92.456,96.076,72.235,,,
??,2015.01 ?,84.192,86.726,80.616,,,
??,2015.02 ?,75,78.386,80.373,,,
??,2015.03 ?,88.058,91.121,81.671,,,
??,2015.04 ?,84.536,89.058,83.131,,,
??,2015.05 ?,81.186,84.215,78.183,,,
??,2015.06 ?,90.292,91.57,83.293,,,
??,2015.07 ?,89.777,93.543,82.806,,,
??,2015.08 ?,85.997,89.327,84.509,,,
??,2015.09 ?,86.082,91.121,83.212,,,
??,2015.10 ?,88.23,94.26,78.021,,,
??,2015.11 ?,88.402,91.839,79.886,,,
